	reco_1	reco_2	reco_3	reco_4	reco_5	MSE_1	MSE_2	MSE_3	MSE_4	MSE_5	nb1	nb2	nb3	nb4	nb5	id	titre
4607	2152.0	8880.0	947.0	581.0	4018.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4607	Les Tuniques Bleues, tome 54 : Miss Walker
4608	1259.0	8062.0	6888.0	6807.0	7565.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4608	Michel Vaillant, tome 47 : Panique à Monaco
4609	1731.0	818.0	9240.0	9925.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4609	Les chercheurs de trésor, tome 2 : La ville froide
4610	6612.0	4610.0	9931.0	2008.0	5108.0	9.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	4610	Monsieur Blaireau et Madame Renarde, tome 3 : Quelle équipe !
4611	4193.0	4611.0	4121.0	5313.0	3004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4611	Les Rugbymen, Tome 8 : En face, ils ont 15 bras et 15 jambes, comme nous !
4612	1930.0	2402.0	7555.0	4177.0	8449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4612	Héloïse de Montfort, tome 2 : Le pont du diable
4613	4613.0	3321.0	3441.0	7757.0	9325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4613	Du côté de chez Poje, tome 5 : Patron sous pression
4614	7205.0	7074.0	6635.0	1731.0	3250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4614	Athanagor Wurlitzer (Obsédé sexuel), Tome 3 : Mode d'emploi
4615	745.0	7013.0	9652.0	6712.0	3697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4615	Robin Dubois, tome 8 : Dur dur !
4616	6650.0	4617.0	8039.0	3795.0	5439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4616	Alika, Tome 2 : La thaumaturge
4617	6650.0	4616.0	656.0	11287.0	6893.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4617	Alika, Tome 1 : Les territoires interdits
4618	10612.0	9112.0	4465.0	10773.0	9988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4618	Balade au bout du monde, tome 11 : Rabal le guérisseur
4619	3371.0	4339.0	10788.0	8563.0	11125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4619	Gord, tome 2 : Le spit du snack
4620	2952.0	7748.0	9939.0	3858.0	3634.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4620	Natacha, tome 11 : Le grand pari
4621	457.0	1001.0	4119.0	10232.0	9596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4621	Les Schtroumpfs, tome 4 : Les P'tits Schtroumpfs sur la Lune
4622	2695.0	8162.0	10746.0	5661.0	7844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4622	Les poulets du Kentucky, Tome 2 : Roule, ma poule !
4623	7046.0	10289.0	10026.0	1651.0	9305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4623	Les Passants du Clair de Lune, tome 2 : Le Chant du bouc
4624	7855.0	8249.0	11206.0	4624.0	8353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4624	Les aventures de Buck Danny, tome 48 : Tonnerre sur la Cordillère
4625	2672.0	8303.0	1082.0	8938.0	698.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4625	La BD des Filles, tome 4 : Moi ça m'intéresse !
4626	4626.0	2098.0	6783.0	10604.0	9405.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4626	Grimmy, tome 1 : La Routine
4627	7027.0	10661.0	2254.0	4915.0	8443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4627	Braise, Tome 2 : Enfants indignes
4628	10151.0	9038.0	1730.0	6694.0	9415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4628	Georges Frog, Tome 2 : Rent party
4629	1860.0	2216.0	1765.0	11250.0	2254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4629	Le testament du docteur M, Tome 3 : L'origine du mal
4630	6635.0	4055.0	4662.0	4858.0	4526.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4630	Le vieil homme et son chat, tome 1 : Le vieil homme et son chat n'ont plus peur des chiens
4631	355.0	670.0	6596.0	10796.0	5846.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4631	XIII Mystery, tome 12 : Alan Smith
4632	5852.0	8355.0	10007.0	10124.0	4138.0	60.5	0.0	2.0378141304337394	5.787814130433739	0.0	8.0	0.0	1.0	1.0	0.0	4632	Papeete 1914, tome 1 : Rouge Tahiti
4633	3461.0	7293.0	4926.0	4146.0	8850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4633	Queenie, la marraine de Harlem
4634	4179.0	7081.0	4065.0	4738.0	7933.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4634	Les Pionniers du Nouveau Monde, tome 12 : Le murmure des grands arbres
4635	4875.0	3714.0	4634.0	4222.0	1739.0	0.0	0.0	4.25	3.25	9.0	0.0	0.0	2.0	3.0	1.0	4635	Les Pionniers du Nouveau Monde, tome 10 : Comme le souffle d'un bison en hiver
4636	241.0	6525.0	1401.0	5514.0	971.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4636	Nathalie, tome 4 : Le monde est petit!
4637	9193.0	3250.0	10193.0	5851.0	957.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4637	Johan et Pirlouit - L'Intégrale, tome 2 : Sortilèges et Enchantements
4638	3520.0	3521.0	10788.0	6730.0	567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4638	Megalex, tome 2 : L'ange bossu
4639	10708.0	1223.0	8024.0	10461.0	9236.0	0.0	4.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4639	Captain Biceps, Tome 2 : Le Redoutable
4640	1417.0	1484.0	4753.0	8021.0	8912.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4640	Le maître de peinture, tome 1 : Elisa
4641	2820.0	6307.0	6517.0	8694.0	9684.0	0.0	9.75	10.0	0.0	23.0	0.0	1.0	1.0	0.0	3.0	4641	Sept, tome 5 : Sept Guerrières
4642	5611.0	6944.0	8179.0	4315.0	7856.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4642	Preacher, Livre I
4643	4643.0	783.0	9125.0	7487.0	4858.0	0.0	12.0	0.0	12.75	0.0	7.0	2.0	0.0	1.0	0.0	4643	Bout d'homme, tome 2 : La parade des monstres
4644	3191.0	9527.0	6376.0	11159.0	86.0	0.0	22.0	2.25	0.0	19.0	0.0	4.0	1.0	0.0	2.0	4644	Oracle, tome 1 : La Pythie
4645	1491.0	10693.0	1145.0	399.0	680.0	36.5	0.0	19.75	4.75	0.0	9.0	0.0	2.0	2.0	0.0	4645	Complainte des Landes Perdues - Cycle 2, tome 4 : Sill Valt
4646	4595.0	730.0	7194.0	4046.0	1029.0	18.70481212195714	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4646	Freaks' Squeele Funerailles, tome 1 : Fortunate Sons
4647	9357.0	11071.0	10289.0	4187.0	1074.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4647	D, tome 3 : Monsieur Caulard
4648	5503.0	7221.0	2900.0	6734.0	8837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4648	Histoire dessinée de la France, tome 6 : Chevaliers, moines et paysans : De Cluny à la première croisade
4649	3818.0	1850.0	8039.0	1412.0	9574.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4649	Exit, tome 3 : Jusqu'au dernier souffle
4650	3037.0	8031.0	630.0	335.0	9892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4650	Hel'Blar, tome 1 : Les chasseurs de Draugar
4651	6959.0	11182.0	8597.0	8068.0	10583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4651	Ils ont fait l'Histoire, tome 3 : Charlemagne
4652	4400.0	5310.0	7032.0	1066.0	4007.0	10.25	7.0	0.0	0.0	20.0	3.0	1.0	0.0	0.0	5.0	4652	XIII Mystery, tome 8 : Martha Shoebridge
4653	5195.0	2796.0	2021.0	11042.0	3953.0	7.3349609375	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4653	Marsupilami, tome 27 : Coeur d'étoile
4654	9545.0	5248.0	10872.0	5607.0	8896.0	0.0	0.0	0.0	3.75	0.0	0.0	0.0	0.0	1.0	0.0	4654	Aslak, tome 5 : La demeure des occis
4655	4081.0	5797.0	7782.0	4655.0	10042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4655	Kogaratsu, tome 1 : Le Mont au lotus de sang
4656	4890.0	3976.0	9734.0	7520.0	5273.0	0.0	8.5	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	4656	Papyrus, tome 25 : L'Odyssée de Papyrus III, Le Pharaon fou
4657	4657.0	9014.0	8530.0	1817.0	6899.0	0.0	18.75	11.25	11.25	4.25	6.0	6.0	4.0	5.0	4.0	4657	Durango, tome 6 : Le destin d'un desperado
4658	10864.0	3793.0	3328.0	8850.0	6667.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4658	Postal, tome 1 : Carte postale 
4659	9032.0	7196.0	4305.0	4047.0	4371.0	3.25	0.0	0.0	3.25	0.0	2.0	0.0	0.0	1.0	0.0	4659	Arthus Trivium, tome 2 : Le troisième magicien
4660	9765.0	9793.0	881.0	1973.0	963.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4660	Les Naufragés du Temps, tome 10 : Le cryptomère
4661	8383.0	1717.0	7105.0	8519.0	2752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4661	Les Naufragés du Temps, tome 6 : Les Maîtres rêveurs
4662	6635.0	4630.0	7487.0	4055.0	2818.0	0.0	0.0	9.0	33.86436437239769	0.0	0.0	0.0	1.0	3.0	0.0	4662	Lastman, Tome 7
4663	7561.0	9544.0	8262.0	5817.0	9713.0	49.25998520710023	0.0	32.09765625	0.0	0.0	5.0	0.0	3.0	0.0	0.0	4663	Animal Jack, tome 1 : Le coeur de la forêt
4664	7094.0	1376.0	6348.0	8474.0	7418.0	7.0	3.75	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4664	Méto, tome 2 : L'Île
4665	3208.0	8405.0	3752.0	10593.0	9394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4665	Je veux une Harley, tome 1 : La vie est trop courte
4666	6617.0	1841.0	6435.0	7590.0	9139.0	0.0	0.0	16.0	0.0	7.0	0.0	0.0	2.0	0.0	1.0	4666	Maggy Garrisson, tome 3 : Je ne voulais pas que ça finisse comme ça
4667	8911.0	2993.0	3473.0	7288.0	7271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4667	Metronom', tome 2 : Station orbitale
4668	1901.0	6575.0	5713.0	7557.0	11074.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4668	Fais péter les basses, Bruno !
4669	9113.0	7461.0	11276.0	4289.0	5691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4669	SuperGroom, tome 1 : Justicier malgré lui
4670	6516.0	9221.0	4352.0	2192.0	7191.0	0.0	0.0	0.0	0.0	12.75	0.0	0.0	0.0	0.0	1.0	4670	Dad, tome 6 : Père à tout faire
4671	10369.0	4730.0	5793.0	7352.0	2425.0	0.0	3.75	0.0	0.0	9.0	0.0	1.0	0.0	0.0	1.0	4671	Hedge Fund, tome 2 : Actifs toxiques
4672	11156.0	281.0	2199.0	9867.0	4438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4672	L'ivresse des fantômes, Tome 1 : Lili Fleur Bleue
4673	2126.0	9581.0	7965.0	590.0	7803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4673	La Planète des Riches, tome 1 : Un voyage de la Terre à la thune
4674	8869.0	3823.0	10576.0	10585.0	10340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4674	Les Cités Obscures, HS07 : Mary la penchée
4675	848.0	1838.0	2929.0	9307.0	2986.0	2.4092456538109683	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4675	Yakari, Tome 33 : Le marais de la peur
4676	911.0	1136.0	1356.0	1696.0	1857.0	7.0	0.0	14.416259765625	3.75	28.75	2.0	1.0	3.0	2.0	4.0	4676	Achille Talon, tome 37 : Achille Talon et l'Archipel de Sanzunron
4677	7788.0	6891.0	3410.0	9918.0	724.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4677	Autel California, tome 1 : Treat me nice
4678	2672.0	698.0	1082.0	9812.0	4625.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4678	Les vacheries des Nombrils, tome 1 : Vachement copines
4679	3098.0	3306.0	5903.0	6139.0	7787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4679	Genz Gys Khan au pays du vent, tome 1 : L'Ami sauvage
4680	379.0	1453.0	1578.0	1865.0	10743.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4680	Le petit Spirou présente, Tome 4 : Mes amis à poils
4681	7663.0	5099.0	5547.0	1449.0	2715.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4681	Les Montefiore, tome 1 : Top model
4682	791.0	9866.0	5945.0	10355.0	3533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4682	Michel Vaillant, tome 10 : L'honneur du Samouraï
4683	7457.0	5431.0	7519.0	5884.0	5288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4683	Sylvain et Sylvette - Lombard, tome 31 : Pauvre compère renard
4684	5453.0	10172.0	1759.0	9717.0	10930.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4684	Les Campeurs, tome 1 :  Camping Belle-vue
4685	3687.0	5935.0	2868.0	1597.0	4152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4685	Cubitus, tome 37 : Si tous les gags du monde...
4686	5795.0	9491.0	4679.0	4790.0	5093.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4686	Kushi, tome 1 : Le lac sacré
4687	813.0	4421.0	7806.0	4357.0	10473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4687	Valentine, Tome 4
4688	4473.0	6174.0	3247.0	8984.0	265.0	8.25	6.0	0.0	0.0	18.75	2.0	3.0	0.0	0.0	3.0	4688	I.R.$. All watcher, tome 1 : Antonia
4689	1105.0	2362.0	6437.0	8117.0	7931.0	0.0	0.0	13.75	0.0	0.0	1.0	2.0	1.0	0.0	0.0	4689	Le collège invisible, tome 5 : Gestus Collegiem
4690	6294.0	1933.0	2376.0	8217.0	2826.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4690	Les royaumes de feu, BD tome 1 : La prophétie
4691	2836.0	7194.0	518.0	1131.0	6767.0	0.0	0.0	16.25	17.25	0.0	0.0	0.0	1.0	2.0	0.0	4691	Choc, tome 2 : Les fantômes de Knightgrave : Deuxième partie
4692	6033.0	5823.0	9034.0	2550.0	7386.0	0.0	0.0	1.24928995837708	23.0	0.0	0.0	0.0	1.0	2.0	0.0	4692	Juge Bao, Tome 1 : Juge Bao & le phoenix de jade
4693	3036.0	6787.0	624.0	9779.0	10704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4693	Rat's, tome 3 : Attention à la marche !
4694	4394.0	1976.0	4856.0	1570.0	10918.0	4.75	0.0	0.0	0.0	14.0	1.0	0.0	2.0	1.0	2.0	4694	Nelson, tome 7 : Tête à claques
4695	8405.0	1894.0	3752.0	2687.0	10593.0	2.25	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4695	Michel Vaillant, tome 52 : F 3000
4696	10593.0	5171.0	10954.0	3752.0	2687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4696	Michel Vaillant, tome 61 : La fièvre de Bercy
4697	8624.0	7035.0	3976.0	9074.0	1781.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4697	Clifton - Lombard, tome 8 : Week-end à tuer
4698	3304.0	3305.0	4578.0	4913.0	5508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4698	Louis la Guigne, tome 13 : Lo Zio
4699	231.0	827.0	834.0	995.0	1360.0	4.75	4.25	4.75	4.75	0.0	1.0	1.0	1.0	1.0	1.0	4699	Calvin et Hobbes, tome 14 : Va jouer dans le mixer !
4700	8291.0	1826.0	7573.0	8495.0	2964.0	0.0	0.0	0.0	3.75	0.0	0.0	0.0	0.0	1.0	0.0	4700	Du plomb dans la tête, Tome 3 : Du bordel dans l'aquarium
4701	8015.0	3133.0	7145.0	8818.0	6649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4701	Sonora, tome 1 : La vengeance
4702	10316.0	2610.0	9744.0	6224.0	1029.0	18.75	31.401926474622496	0.0	16.0	0.0	1.0	4.0	0.0	1.0	0.0	4702	Les petits Mythos, tome 5 : Détente aux enfers
4703	9060.0	2985.0	4206.0	9632.0	6616.0	17.0	0.0	23.0	0.0	0.0	4.0	0.0	4.0	0.0	1.0	4703	La Geste des Chevaliers Dragons, tome 7 : Revoir le soleil
4704	2326.0	9415.0	300.0	5705.0	3777.0	14.75	0.0	7.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	4704	Les Chevaliers d'Emeraude, tome 1 : Les Enfants Magiques (BD)
4705	2519.0	10822.0	906.0	1888.0	2232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4705	Le club des cinq, tome 1 : Et le trésor de l'île
4706	9279.0	6318.0	3599.0	7644.0	2708.0	0.0	3.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4706	Marina, Tome 1 : Les enfants du Doge
4707	1985.0	7241.0	2729.0	2877.0	6411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4707	Tom, Tome 2 : Ado hyperactif
4708	719.0	4255.0	241.0	3067.0	8267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4708	Gunblast girls, tome 2 : Koyaanisqatsi
4709	1905.0	1910.0	1365.0	776.0	7716.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4709	Edika, Tome 1 : Débiloff Profondikoum
4710	1850.0	10309.0	2671.0	9471.0	6766.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4710	Groom Lake, Tome 1 : La psychanalyse de l'oubli
4711	7732.0	2140.0	1375.0	2330.0	9835.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4711	Les Petits Poissons, tome 1 : Du plomb dans la tête
4712	6595.0	10958.0	9708.0	7099.0	7583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4712	Marzi, Tome 4 : Le bruit des villes
4713	6832.0	8643.0	3136.0	4571.0	5823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4713	L'Île des morts, tome 1 : In cauda venenum
4714	2820.0	6307.0	7950.0	8123.0	10970.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4714	Nathalie, tome 11 : Tu te fiches du monde !
4715	9534.0	7710.0	3528.0	6433.0	10712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4715	Colby, tome 1 : Altitude moins trente
4716	971.0	519.0	7439.0	7453.0	9478.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4716	Danseuse, tome 1 : Leçon pour une débutante
4717	4717.0	10432.0	10371.0	5721.0	8283.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4717	Belladone, tome 2 : Maxime
4718	9988.0	5709.0	6734.0	10358.0	1725.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4718	Un coin de ciel bleu, tome 2 : Le bruit des pas dans la neige
4719	10888.0	3776.0	5257.0	7379.0	1238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4719	Papyrus, tome 31 : L'or des pharaons
4720	5188.0	6867.0	4228.0	2403.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4720	Hammerfall, Tome 1 : Magnum hammerfall
4721	10499.0	8380.0	5424.0	4313.0	1217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4721	Ric Hochet, tome 42 : La Liste mortelle
4722	7454.0	9923.0	5742.0	7573.0	1826.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4722	McCay, tome 2 : Les coeurs retournés
4723	10490.0	8181.0	1222.0	2966.0	7554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4723	Krashmonsters, tome 1 : Mosca Argnus Siestae
4724	3015.0	6427.0	4539.0	9123.0	5167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4724	Edward John Trelawnay. 3, L'ultime combat
4725	10807.0	7630.0	10453.0	11003.0	4290.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4725	Cité 14 - Saison 1, tome 1 : Tour Bambell
4726	8379.0	4808.0	5429.0	851.0	831.0	0.0	0.0	0.0	13.75	6.75	0.0	0.0	0.0	1.0	1.0	4726	Ashrel, tome 4 : Le cercle noir
4727	9943.0	1674.0	6819.0	7610.0	232.0	8.75	8.75	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	4727	Je suis cathare, tome 2 : Impardonnable pardonné
4728	3436.0	10653.0	1435.0	323.0	6339.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	4728	Bernard Prince, tome 2 : Tonnerre sur Coronado
4729	6461.0	6756.0	8395.0	3302.0	4763.0	2.1111111111108904	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4729	Les aventures de Buck Danny, tome 29 : Opération 'Mercury'
4730	6174.0	3247.0	3960.0	1796.0	4473.0	6.0	0.0	0.0	0.0	8.25	2.0	0.0	0.0	0.0	2.0	4730	I.R.$. All watcher, tome 6 : La théorie des cordes fiscales
4731	6100.0	9128.0	7913.0	305.0	1219.0	0.0	0.0	13.25	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4731	Les artilleuses, tome 2 : Le portrait de l'antiquaire
4732	4208.0	2421.0	6503.0	4231.0	1281.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4732	Trolls de Troy, tome 18 : Pröfy Blues
4733	634.0	2395.0	6417.0	3288.0	6810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4733	Le Monde d'Edena, tome 3 : La déesse
4734	3928.0	2695.0	3716.0	5583.0	4914.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4734	Jeremiah, tome 7 : Afromerica
4735	4387.0	10065.0	11064.0	7988.0	3345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4735	L'autre laideur, l'autre folie
4736	4583.0	9876.0	8115.0	9511.0	2024.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4736	Sundance, Tome 1 : Le jeu de l'homme mort
4737	7073.0	6223.0	2126.0	3915.0	8379.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	4737	Golden Cup, tome 6 : Le Truck infernal
4738	11182.0	11032.0	7081.0	6959.0	4474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4738	Neige, tome 13 : Le mur
4739	1939.0	691.0	8841.0	6822.0	3187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4739	La Tombelle, Tome 1 : L'Aéréole
4740	3258.0	4418.0	6584.0	6905.0	7667.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4740	Foot 2 Rue, Tome 5 : En route vers la victoire !
4741	5317.0	9072.0	7219.0	2091.0	8403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4741	Une génération française, tome 5 : Vichy-capitale
4742	5867.0	7626.0	5713.0	7557.0	11074.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4742	Les Footballissimes, tome 4 : Opération oeil de faucon
4743	1013.0	7468.0	1218.0	830.0	2904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4743	Névé, tome 5 : Noirs désirs
4744	8992.0	6484.0	8652.0	6838.0	10783.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4744	Les nouveaux tsars, Tome 4 : Révolution, révolution
4745	2458.0	3511.0	3704.0	7913.0	3231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4745	L'Espiègle Lili, tome 1 : Lili, bandit corse
4746	4941.0	9537.0	8939.0	7285.0	8012.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4746	Le grand large, Tome 2 : On ne crapote pas avec l'amour
4747	8971.0	9557.0	4977.0	4068.0	1455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4747	Scènes de ménages, tome 1 : A la folie...pas du tout !
4748	7668.0	10663.0	3087.0	1752.0	10019.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4748	Oscar, tome 6 : Deux pour le prix d'un
4749	1716.0	2658.0	3303.0	4859.0	7177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4749	Les Crannibales, tome 7 : Crunch !
4750	347.0	1775.0	6876.0	4015.0	9373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4750	WaRaBa, Tome 1 : Les gardiens
4751	5.0	7694.0	3793.0	5653.0	9760.0	18.25	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4751	Tosca, tome 2 : Le Choix d'Angelina
